# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 2
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.76714156e-01,1.25080212e+00,3.55721361e-08,2.95361518e+03,1.27671416e+00
2.76717075e-01,1.25185699e+00,3.67035685e-08,3.05239387e+03,1.27671708e+00
2.76719778e-01,1.25286400e+00,3.78324459e-08,3.15109516e+03,1.27671978e+00
2.76722399e-01,1.25387102e+00,3.90118403e-08,3.25436400e+03,1.27672240e+00
2.76724941e-01,1.25487804e+00,4.02448126e-08,3.36248381e+03,1.27672494e+00
2.76727404e-01,1.25588506e+00,4.15346630e-08,3.47576060e+03,1.27672740e+00
2.76729696e-01,1.25685172e+00,4.28296326e-08,3.58965576e+03,1.27672970e+00
2.76731919e-01,1.25781838e+00,4.41836950e-08,3.70892361e+03,1.27673192e+00
2.76734072e-01,1.25878505e+00,4.56005197e-08,3.83390566e+03,1.27673407e+00
2.76736159e-01,1.25975171e+00,4.70840714e-08,3.96497141e+03,1.27673616e+00
2.76738094e-01,1.26067699e+00,4.85705815e-08,4.09649489e+03,1.27673809e+00
2.76739969e-01,1.26160228e+00,5.01262246e-08,4.23433908e+03,1.27673997e+00
2.76741786e-01,1.26252757e+00,5.17553994e-08,4.37891550e+03,1.27674179e+00
2.76743545e-01,1.26345285e+00,5.34628692e-08,4.53067035e+03,1.27674355e+00
2.76745161e-01,1.26433046e+00,5.51593965e-08,4.68167885e+03,1.27674516e+00
2.76746727e-01,1.26520807e+00,5.69357771e-08,4.84002917e+03,1.27674673e+00
2.76748244e-01,1.26608568e+00,5.87971829e-08,5.00620768e+03,1.27674824e+00
2.76749713e-01,1.26696329e+00,6.07492240e-08,5.18074262e+03,1.27674971e+00
2.76751073e-01,1.26780287e+00,6.27071168e-08,5.35606454e+03,1.27675107e+00
2.76752391e-01,1.26864245e+00,6.47593289e-08,5.54010696e+03,1.27675239e+00
2.76753666e-01,1.26948203e+00,6.69121529e-08,5.73346470e+03,1.27675367e+00
2.76754901e-01,1.27032161e+00,6.91724336e-08,5.93678557e+03,1.27675490e+00
2.76756054e-01,1.27113219e+00,7.14635901e-08,6.14319929e+03,1.27675605e+00
2.76757169e-01,1.27194277e+00,7.38691694e-08,6.36025220e+03,1.27675717e+00
2.76758249e-01,1.27275335e+00,7.63971439e-08,6.58870179e+03,1.27675825e+00
2.76759292e-01,1.27356393e+00,7.90562203e-08,6.82937644e+03,1.27675929e+00
2.76760261e-01,1.27434304e+00,8.17444889e-08,7.07307368e+03,1.27676026e+00
2.76761198e-01,1.27512216e+00,8.45719324e-08,7.32978633e+03,1.27676120e+00
2.76762104e-01,1.27590127e+00,8.75486851e-08,7.60048238e+03,1.27676210e+00
2.76762978e-01,1.27668038e+00,9.06858639e-08,7.88622505e+03,1.27676298e+00
2.76763780e-01,1.27742040e+00,9.38252923e-08,8.17262712e+03,1.27676378e+00
2.76764556e-01,1.27816042e+00,9.71319747e-08,8.47476224e+03,1.27676456e+00
2.76765304e-01,1.27890044e+00,1.00618556e-07,8.79384462e+03,1.27676530e+00
2.76766027e-01,1.27964045e+00,1.04298965e-07,9.13121337e+03,1.27676603e+00
